"gameId","playId","snapDetail","snapTime","operationTime","hangTime","kickType","kickDirectionIntended","kickDirectionActual","returnDirectionIntended","returnDirectionActual","missedTackler","assistTackler","tackler","kickoffReturnFormation","gunners","puntRushers","specialTeamsSafeties","vises","kickContactType"
2019101302,4243,NA,NA,NA,3.87,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"SEA 24; SEA 28",NA,NA
2019101303,40,NA,NA,NA,3.7,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"JAX 26; JAX 37",NA,NA
2019101303,194,"OK",0.85,2.11,4.41,"N","R","R",NA,NA,NA,NA,NA,NA,"NO 48; NO 34","JAX 41; JAX 55",NA,"JAX 31; JAX 29","CC"
2019101303,344,"OK",0.75,2.06,4.04,"N","C","C",NA,NA,NA,NA,NA,NA,"JAX 31; JAX 29","NO 27; NO 34; NO 48; NO 50; NO 96",NA,"NO 22; NO 21","CC"
2019101303,598,"OK",0.83,2.01,4.26,"A","L","L",NA,NA,NA,NA,NA,NA,"NO 34; NO 22","JAX 94; JAX 95",NA,"JAX 31; JAX 29","BF"
2019101303,682,"OK",0.75,2.07,4.58,"N","C","C","C","C","JAX 22; JAX 52","JAX 55","JAX 48",NA,"JAX 31; JAX 29","NO 27; NO 50; NO 52",NA,"NO 48; NO 22; NO 34; NO 21","CC"
2019101303,881,NA,NA,NA,4.02,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NO 24; NO 26",NA,NA
2019101303,1023,"OK",0.83,2.04,4.64,"N","C","C","R","C","JAX 57",NA,"JAX 42",NA,"JAX 31; JAX 29",NA,"NO 34","NO 48; NO 22; NO 21","CC"
2019101303,1163,"OK",0.84,2.02,4.4,"A","C","C",NA,NA,NA,NA,NA,NA,"NO 48; NO 34","JAX 55; JAX 94; JAX 95",NA,"JAX 31; JAX 29","CC"
2019101303,1278,"OK",0.73,2.22,4.84,"N","C","C",NA,NA,NA,NA,NA,NA,"JAX 31; JAX 29",NA,"NO 34","NO 48; NO 22; NO 21","BF"
2019101303,1367,"OK",0.82,2.06,4.35,"N","R","R",NA,NA,NA,NA,NA,NA,"NO 48; NO 34","JAX 55","JAX 17; JAX 42","JAX 31; JAX 29","CC"
2019101303,1683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO 52",NA,NA
2019101303,1702,NA,NA,NA,3.88,"D","R","R","C","C","JAX 42","JAX 48","JAX 29","8-0-2",NA,NA,"JAX 26; JAX 37",NA,NA
2019101303,1914,"OK",0.79,1.94,4.32,"A","L","L",NA,NA,NA,NA,NA,NA,"NO 34; NO 48","JAX 41; JAX 55; JAX 95",NA,"JAX 31; JAX 29","CC"
2019101303,2082,NA,NA,NA,3.5,"D","L","L",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NO 22; NO 24",NA,NA
2019101303,2458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JAX 22; JAX 42; JAX 52",NA,NA
2019101303,2477,NA,NA,NA,3.87,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NO 24; NO 26",NA,NA
2019101303,2710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO 52",NA,NA
2019101303,2729,NA,NA,NA,3.8,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"JAX 22; JAX 37",NA,NA
2019101303,3081,NA,NA,NA,4.33,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NO 24; NO 96",NA,NA
2019101303,3545,"OK",0.73,1.98,4.76,"N","C","C",NA,NA,NA,NA,NA,NA,"JAX 31; JAX 29","NO 96","NO 34","NO 48; NO 22; NO 21","CC"
2019101304,36,NA,NA,NA,4.02,"D","R","R","L","L",NA,NA,NA,"8-0-2",NA,NA,"HOU 29; HOU 37",NA,NA
2019101304,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOU 33; HOU 41",NA,NA
2019101304,343,NA,NA,NA,3.92,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"KC 42; KC 59",NA,NA
2019101304,501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOU 33; HOU 41",NA,NA
2019101304,520,NA,NA,NA,3.96,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"KC 42; KC 59",NA,NA
2019101304,813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KC 49; KC 59",NA,NA
2019101304,832,NA,NA,NA,4.06,"D","C","C","L","L",NA,NA,NA,"8-0-2",NA,NA,"HOU 29; HOU 37",NA,NA
2019101304,1142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOU 33; HOU 41",NA,NA
2019101304,1158,NA,NA,NA,4.32,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"KC 42; KC 59",NA,NA
2019101304,1428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KC 35; KC 49; KC 59",NA,NA
2019101304,1444,NA,NA,NA,4.13,"D","L","L","R","R",NA,NA,"HOU 33","8-0-2",NA,NA,"HOU 29; HOU 37",NA,NA
2019101304,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KC 49; KC 59",NA,NA
2019101304,2028,NA,NA,NA,3.99,"D","L","L","R","R",NA,NA,"HOU 51","8-0-2",NA,NA,"HOU 29; HOU 37",NA,NA
2019101304,2557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KC 35; KC 59",NA,NA
2019101304,2573,NA,NA,NA,4.24,"D","C","C","L","L",NA,NA,"HOU 38","8-0-2",NA,NA,"HOU 29; HOU 37",NA,NA
2019101304,2635,NA,NA,NA,4.04,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"KC 42; KC 59",NA,NA
2019101304,2870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KC 35; KC 59",NA,NA
2019101304,3142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOU 33; HOU 41",NA,NA
2019101304,3158,NA,NA,NA,4.14,"D","C","C","R","R",NA,NA,"KC 27","8-0-2",NA,NA,"KC 34",NA,NA
2019101304,4065,NA,NA,NA,4.11,"D","R","R",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"HOU 29; HOU 37",NA,NA
2019101305,36,NA,NA,NA,3.89,"D","L","L",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"MIA 31; MIA 33",NA,NA
2019101305,117,"OK",0.84,2.07,4.84,"N","C","C","L","L","WAS 87",NA,"WAS 30",NA,"WAS 30; WAS 38","MIA 44; MIA 49","MIA 42","MIA 30; MIA 33","CC"
2019101305,260,"OK",0.86,2.3,4.27,"N","C","C","L","L",NA,NA,NA,NA,"MIA 30; MIA 35",NA,"WAS 34; WAS 39","WAS 38; WAS 30; WAS 32","CC"
2019101305,369,"OK",0.82,2.15,4.83,"N","L","L",NA,NA,NA,NA,NA,NA,"WAS 30; WAS 38","MIA 35; MIA 42","MIA 22; MIA 44","MIA 30; MIA 33","CC"
2019101305,455,"OK",0.84,2.17,3.86,"N","C","C",NA,NA,NA,NA,NA,NA,"MIA 30; MIA 35",NA,"WAS 39","WAS 38; WAS 30; WAS 32","CC"
2019101305,562,"OK",0.81,2.09,3.97,"N","R","R","L","L",NA,NA,"WAS 51",NA,"WAS 30; WAS 38",NA,"MIA 35","MIA 26; MIA 30; MIA 33","CC"
2019101305,737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WAS 39",NA,NA,NA,NA,NA,NA
2019101305,876,"OK",0.85,2.18,4.28,"A","C","C",NA,NA,NA,NA,NA,NA,"MIA 30; MIA 35",NA,NA,"WAS 38; WAS 32","BB"
2019101305,1095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIA 31; MIA 49",NA,NA
2019101305,1111,NA,NA,NA,4.27,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"WAS 30; WAS 35",NA,NA
2019101305,1489,"OK",0.84,2.16,4.85,"N","C","C",NA,NA,NA,NA,NA,NA,"WAS 30; WAS 38",NA,NA,"MIA 30; MIA 33","CC"
2019101305,1802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WAS 39; WAS 51",NA,NA
2019101305,1821,NA,NA,NA,4.02,"D","L","L",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"MIA 31; MIA 33",NA,NA
2019101305,1984,NA,NA,NA,4.17,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"WAS 30; WAS 35",NA,NA
2019101305,2091,"OK",0.87,2.24,4.31,"N","C","C",NA,NA,NA,NA,NA,NA,"MIA 33; MIA 35","WAS 13","WAS 39","WAS 38; WAS 30; WAS 32","CC"
2019101305,2284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIA 26; MIA 31; MIA 35; MIA 49",NA,NA
2019101305,2300,NA,NA,NA,4.48,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"WAS 30; WAS 35",NA,NA
2019101305,2624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIA 26; MIA 30; MIA 49",NA,NA
2019101305,2657,NA,NA,NA,4.36,"D","C","C","R","R",NA,NA,"WAS 39","8-0-2",NA,NA,"WAS 30; WAS 35",NA,NA
2019101305,2764,"OK",0.88,2.23,3.78,"N","C","C",NA,NA,NA,NA,"MIA 33",NA,"MIA 33; MIA 35","WAS 50","WAS 39","WAS 38; WAS 30; WAS 32","CC"
2019101305,2956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIA 26; MIA 35; MIA 49",NA,NA
2019101305,3249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WAS 30; WAS 51",NA,NA
2019101305,3296,NA,NA,NA,4.31,"D","C","C","R","R",NA,NA,"MIA 33","8-0-2",NA,NA,"MIA 31; MIA 33",NA,NA
2019101305,3383,"OK",0.81,2.17,4.83,"N","R","R",NA,NA,NA,NA,NA,NA,"WAS 30; WAS 38",NA,NA,"MIA 30; MIA 33","CC"
2019101305,3496,"OK",0.82,2.23,4.76,"A","C","C",NA,NA,NA,NA,NA,NA,"MIA 33; MIA 35",NA,"WAS 39","WAS 38; WAS 32","CC"
2019101305,3587,"OK",0.82,2.09,3.83,"N","C","C","L","L","WAS 50",NA,"WAS 05",NA,"WAS 30; WAS 38","MIA 22","MIA 26","MIA 30; MIA 33; MIA 35","CC"
2019101305,3689,"OK",0.84,2.24,4.31,"A","R","R",NA,NA,NA,NA,NA,NA,"MIA 33; MIA 35",NA,"WAS 39","WAS 38; WAS 32","BF"
2019101305,3904,"OK",0.82,2.03,4.19,"A","R","R","L","L","WAS 50",NA,"WAS 39",NA,"WAS 30; WAS 38","MIA 22; MIA 35; MIA 44",NA,"MIA 30; MIA 33","CC"
2019101305,4223,NA,NA,NA,NA,"O","R","R",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"MIA 30; MIA 33",NA,NA
2019101306,36,NA,NA,NA,3.9,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"PHI 23; PHI 42",NA,NA
2019101306,433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHI 47",NA,NA
2019101306,449,NA,NA,NA,4.2,"D","C","C",NA,"R",NA,NA,NA,"8-0-2",NA,NA,"MIN 21; MIN 35",NA,NA
2019101306,550,"OK",0.89,1.94,4.5,"A","L","L","C","C","PHI 37; PHI 47",NA,"PHI 45",NA,"PHI 36; PHI 37",NA,NA,"MIN 38; MIN 21; MIN 27","CC"
2019101306,770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHI 47",NA,NA
2019101306,789,NA,NA,NA,4.15,"D","R","R",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"MIN 21; MIN 35",NA,NA
2019101306,1060,NA,NA,NA,3.84,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"PHI 23; PHI 42",NA,NA
2019101306,1142,NA,NA,NA,4.2,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"MIN 21; MIN 35",NA,NA
2019101306,1356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHI 47",NA,NA
2019101306,1372,NA,NA,NA,4.14,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"MIN 21; MIN 35",NA,NA
2019101306,1507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIN 41",NA,NA
2019101306,1523,NA,NA,NA,4.16,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"PHI 23; PHI 42",NA,NA
2019101306,1632,"OK",0.84,2.17,4.63,"N","C","C","L","L","MIN 38",NA,"MIN 83",NA,"MIN 31; MIN 38",NA,NA,"PHI 39; PHI 37; PHI 36","CC"
2019101306,1791,"OK",0.85,1.91,4.46,"A","L","L",NA,NA,NA,NA,NA,NA,"PHI 36; PHI 37","MIN 23; MIN 27; MIN 83",NA,"MIN 38; MIN 21","CC"
2019101306,2205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019101306,2275,NA,NA,NA,4.4,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"MIN 21; MIN 35",NA,NA
2019101306,2433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIN 41",NA,NA
2019101306,2449,NA,NA,NA,4.09,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"PHI 23; PHI 42",NA,NA
2019101306,2689,"OK",0.85,2.17,4.03,"N","C","C",NA,NA,NA,NA,"MIN 23",NA,"MIN 31; MIN 27",NA,NA,"PHI 39; PHI 37; PHI 36; PHI 32","CC"
2019101306,2813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIN 22; MIN 41",NA,NA
2019101306,2832,NA,NA,NA,4.08,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"PHI 23; PHI 42",NA,NA
2019101306,3055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHI 47",NA,NA
2019101306,3071,NA,NA,NA,4.4,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"MIN 21; MIN 35",NA,NA
2019101306,3268,"OK",0.85,1.84,4.56,"A","L","L",NA,NA,NA,NA,NA,NA,"PHI 36; PHI 37","MIN 27; MIN 30; MIN 91",NA,"MIN 38; MIN 21","CC"
2019101306,3505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHI 47",NA,NA
2019101306,3521,NA,NA,NA,4.1,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"MIN 21; MIN 35",NA,NA
2019101306,3828,"OK",0.82,1.94,4.33,"N","L","L",NA,NA,NA,NA,NA,NA,"MIN 31; MIN 27","PHI 39; PHI 47; PHI 54; PHI 94",NA,"PHI 37; PHI 36","BB"
2019101307,36,NA,NA,NA,4.14,"D","R","R","L","L",NA,NA,"ARI 37","8-0-1",NA,NA,"ARI 22; ARI 27",NA,NA
2019101307,391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARI 35; ARI 58",NA,NA
2019101307,422,NA,NA,NA,3.44,"D","C","C","C","C",NA,NA,"ATL 83","8-0-2",NA,NA,"ATL 39; ATL 41",NA,NA
2019101307,669,NA,NA,NA,NA,"F","L","L",NA,NA,NA,NA,NA,"8-0-1",NA,NA,"ARI 22; ARI 27",NA,NA
2019101307,863,"OK",0.96,2.16,4.91,"N","C","C",NA,NA,NA,NA,NA,NA,"ATL 28; ATL 83","ARI 59",NA,"ARI 27; ARI 22","CC"
2019101307,1236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATL 35; ATL 45",NA,NA
2019101307,1267,NA,NA,NA,4.2,"D","R","C","L","L",NA,NA,"ARI 27","8-0-1",NA,NA,"ARI 22; ARI 27",NA,NA
2019101307,1358,"OK",0.84,2.12,4.62,"N","C","C","L","L",NA,NA,"ATL 41",NA,"ATL 28; ATL 83",NA,NA,"ARI 27; ARI 22; ARI 38","CC"
2019101307,1494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATL 35; ATL 45",NA,NA
2019101307,1525,NA,NA,NA,4.12,"D","C","C",NA,NA,NA,NA,NA,"8-0-1",NA,NA,"ARI 22; ARI 27",NA,NA
2019101307,1807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARI 35; ARI 58",NA,NA
2019101307,1826,NA,NA,NA,3.77,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"ATL 39; ATL 41",NA,NA
2019101307,2222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATL 41; ATL 45; ATL 97",NA,NA
2019101307,2241,NA,NA,NA,NA,"Q","C","C","C","C","ARI 37","ARI 59","ARI 50","8-0-1",NA,NA,"ARI 22; ARI 27",NA,NA
2019101307,2280,NA,NA,NA,4.2,"D","C","C","L","L","ATL 39","ATL 35","ATL 17","8-0-2",NA,NA,"ATL 35; ATL 39",NA,NA
2019101307,2582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATL 35; ATL 45",NA,NA
2019101307,2613,NA,NA,NA,4.15,"D","C","C",NA,NA,NA,NA,NA,"8-0-1",NA,NA,"ARI 22; ARI 27",NA,NA
2019101307,2782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARI 35; ARI 58",NA,NA
2019101307,2816,NA,NA,NA,3.85,"D","L","L",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"ATL 39; ATL 41",NA,NA
2019101307,2990,"OK",0.96,2.07,4.31,"A","C","C","R","R",NA,NA,NA,NA,"ARI 89; ARI 16","ATL 35; ATL 41; ATL 53; ATL 83",NA,"ATL 28; ATL 39","CC"
2019101307,3303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARI 35; ARI 58",NA,NA
2019101307,3334,NA,NA,NA,3.77,"D","L","L",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"ATL 35; ATL 39",NA,NA
2019101307,3440,"OK",1.09,2.39,4.45,"N","C","C","C","C",NA,"ARI 16","ARI 89",NA,"ARI 89; ARI 16","ATL 50; ATL 95",NA,"ATL 28; ATL 39","CC"
2019101307,3731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARI 35; ARI 58",NA,NA
2019101307,3762,NA,NA,NA,3.71,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"ATL 39; ATL 41",NA,NA
2019101307,3871,"OK",1.06,2.25,4.57,"N","C","C","C","C",NA,"ARI 87","ARI 59",NA,"ARI 89; ARI 16","ATL 40; ATL 54","ATL 41; ATL 83","ATL 28; ATL 39; ATL 14","CC"
2019101307,4003,"OK",0.94,2.24,4.47,"N","C","C",NA,NA,NA,NA,NA,NA,"ATL 28; ATL 83","ARI 16; ARI 59; ARI 91",NA,"ARI 35; ARI 27; ARI 22; ARI 38","BF"
2019101307,4233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATL 35; ATL 45",NA,NA
2019101307,4264,NA,NA,NA,4.23,"D","C","C",NA,NA,NA,NA,NA,"8-0-1",NA,NA,"ARI 22; ARI 27",NA,NA
2019101307,4459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARI 35; ARI 58",NA,NA
2019101307,4475,NA,NA,NA,3.96,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"ATL 39; ATL 40",NA,NA
2019101308,36,NA,NA,NA,4.14,"D","L","L","R","R",NA,NA,"LA 26","8-0-2",NA,NA,"LA 33; LA 43",NA,NA
2019101308,128,"OK",0.83,2.21,4.59,"N","R","R","L","L","SF 31",NA,"SF 53",NA,"SF 33; SF 31","LA 45; LA 48",NA,"LA 31; LA 26; LA 20","CC"
2019101308,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SF 20; SF 29; SF 51",NA,NA
2019101308,358,NA,NA,NA,4.16,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"LA 26; LA 43",NA,NA
2019101308,713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LA 54; LA 58",NA,NA
2019101308,729,NA,NA,NA,3.83,"D","C","C","C","C",NA,NA,"SF 57","8-0-2",NA,NA,"SF 20; SF 38",NA,NA
2019101308,818,"OK",0.87,2.14,4.53,"N","L","L",NA,NA,NA,NA,NA,NA,"LA 31; LA 88",NA,"SF 32; SF 36","SF 33; SF 38","CC"
2019101308,1336,"OK",0.85,2.15,4.4,"A","L","L",NA,NA,NA,NA,NA,NA,"LA 88; LA 31",NA,NA,"SF 41; SF 33","CC"
2019101308,1421,"OK",0.85,2.12,4.22,"N","L","L",NA,NA,NA,NA,NA,NA,"SF 33; SF 31","LA 26; LA 42; LA 45; LA 48; LA 54; LA 58; LA 88",NA,"LA 31; LA 20","BB"
2019101308,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LA 33; LA 48; LA 54",NA,NA
2019101308,1990,NA,NA,NA,3.81,"D","C","C","L","L",NA,NA,"SF 38","8-0-2",NA,NA,"SF 20; SF 38",NA,NA
2019101308,2180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LA 54; LA 58",NA,NA
2019101308,2196,NA,NA,NA,3.88,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"SF 20; SF 38",NA,NA
2019101308,2423,"OK",0.89,2.08,4.32,"N","L","L","R","R",NA,NA,"LA 51",NA,"LA 31; LA 88","SF 36; SF 51",NA,"SF 33; SF 38","CC"
2019101308,2741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LA 54; LA 58",NA,NA
2019101308,2760,NA,NA,NA,3.78,"D","R","R","R","R",NA,NA,NA,"8-0-2",NA,NA,"SF 20; SF 38",NA,NA
2019101308,2871,"OK",0.91,2.18,4.31,"N","C","C","R","R","LA 31",NA,"LA 33",NA,"LA 31; LA 88",NA,NA,"SF 33; SF 32; SF 38","CC"
2019101308,3134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LA 54; LA 58",NA,NA
2019101308,3153,NA,NA,NA,4.24,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"SF 20; SF 38",NA,NA
2019101308,3668,"OK",0.86,2,3.91,"N","L","L",NA,NA,NA,NA,NA,NA,"SF 33; SF 31","LA 45","LA 24","LA 31; LA 88; LA 26","BF"
2019101308,3756,"OK",0.84,2.17,3.85,"N","L","L","R","R",NA,NA,"LA 82",NA,"LA 31; LA 88",NA,"SF 32; SF 36","SF 33; SF 38","CC"
2019101308,3939,"OK",0.88,1.91,4.65,"N","L","L",NA,NA,NA,NA,NA,NA,"SF 31; SF 33","LA 26; LA 42; LA 45; LA 48; LA 54; LA 58; LA 83",NA,"LA 31; LA 88","BB"
2019101309,36,NA,NA,NA,3.89,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"DEN 26; DEN 97",NA,NA
2019101309,113,"OK",0.8,2.13,4.29,"N","L","L","L","L",NA,NA,"TEN 31",NA,"TEN 23; TEN 29","DEN 23; DEN 32; DEN 43; DEN 47; DEN 56",NA,"DEN 26; DEN 19; DEN 37","CC"
2019101309,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TEN 29; TEN 37; TEN 53",NA,NA
2019101309,318,NA,NA,NA,4.14,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"DEN 26; DEN 97",NA,NA
2019101309,397,"OK",0.8,2.19,4.59,"N","L","L","R","R",NA,NA,"TEN 23",NA,"TEN 23; TEN 29",NA,NA,"DEN 26; DEN 19; DEN 37","CC"
2019101309,553,"OK",0.87,2.17,4.52,"A","C","C",NA,NA,NA,NA,NA,NA,"DEN 19; DEN 26",NA,"TEN 37","TEN 36; TEN 15; TEN 23","BB"
2019101309,803,"OK",0.76,2.09,4.3,"A","L","L",NA,NA,NA,NA,NA,NA,"TEN 36; TEN 29","DEN 43; DEN 57; DEN 93; DEN 96; DEN 98",NA,"DEN 26; DEN 27","CC"
2019101309,928,"OK",0.87,2.07,4.38,"A","L","L",NA,NA,NA,NA,NA,NA,"DEN 19; DEN 26","TEN 90; TEN 94; TEN 96; TEN 97",NA,"TEN 21; TEN 26","CC"
2019101309,1107,"OK",0.82,2.13,4.55,"A","C","C",NA,NA,NA,NA,NA,NA,"TEN 36; TEN 29","DEN 43; DEN 57; DEN 93; DEN 98","DEN 47","DEN 26; DEN 27","CC"
2019101309,1260,"OK",0.87,2.15,4.52,"A","L","L",NA,NA,NA,NA,NA,NA,"DEN 19; DEN 26","TEN 51; TEN 53; TEN 86; TEN 97","TEN 15","TEN 36; TEN 23","CC"
2019101309,1409,"OK",0.87,2.14,4.09,"N","R","R",NA,NA,NA,NA,NA,NA,"TEN 23; TEN 29","DEN 23; DEN 32; DEN 43; DEN 47; DEN 56; DEN 97",NA,"DEN 26; DEN 19","CC"
2019101309,1538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TEN 29; TEN 37; TEN 53",NA,NA
2019101309,1557,NA,NA,NA,4.12,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"DEN 26; DEN 32",NA,NA
2019101309,1733,"OK",0.66,1.87,4.01,"N","R","C","C","C",NA,NA,"TEN 29",NA,"TEN 23; TEN 29","DEN 23; DEN 32; DEN 43; DEN 47; DEN 56; DEN 97",NA,"DEN 26; DEN 19","CC"
2019101309,1869,"OK",0.92,2.11,4.3,"A","L","L","R","R",NA,NA,"DEN 36",NA,"DEN 19; DEN 26","TEN 37; TEN 53","TEN 15","TEN 36; TEN 21","CC"
2019101309,2036,"OK",0.9,2.13,4.31,"A","L","C",NA,NA,NA,NA,NA,NA,"DEN 19; DEN 26","TEN 90; TEN 94; TEN 96; TEN 97",NA,"TEN 21; TEN 26","BF"
2019101309,2091,NA,NA,NA,4.08,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"TEN 24; TEN 36",NA,NA
2019101309,2286,"OK",0.78,2.08,4.32,"A","L","L",NA,NA,NA,NA,NA,NA,"TEN 36; TEN 29","DEN 43; DEN 57; DEN 71; DEN 93; DEN 98",NA,"DEN 26; DEN 27","CC"
2019101309,2413,"OK",0.87,2.1,4.45,"A","C","C","C","C",NA,NA,"DEN 19",NA,"DEN 19; DEN 26","TEN 58; TEN 90; TEN 94; TEN 96; TEN 97",NA,"TEN 36; TEN 21","CC"
