,gameId,playId,specialTeamsResult,hangTime,playDirection,punt_position_x,punt_position_y,away_player_1,home_player_1,away_player_2,home_player_2,away_player_3,home_player_3,away_player_4,home_player_4,away_player_5,home_player_5,away_player_6,home_player_6,away_player_7,home_player_7,away_player_8,home_player_8,away_player_9,home_player_9,away_player_10,home_player_10,away_player_11,home_player_11,field_position_x,field_position_y,tackle_position_x,tackle_position_y,yards_gained
1006,2019112401,3128,Return,3.87,left,105.29,29.43,"(78.49, 34.51)","(82.92, 20.7)","(78.56, 20.34)","(48.29, 7.34)","(72.36, 18.46)","(73.68, 16.8)","(54.34, 8.35)","(79.34, 33.47)","(96.69, 26.48)","(100.01, 38.9)","(57.7, 16.32)","(58.24, 17.47)","(85.73, 15.31)","(82.68, 31.53)","(81.38, 20.91)","(55.57, 8.03)","(88.24, 31.01)","(92.22, 18.03)","(73.39, 11.18)","(84.56, 17.73)","(100.73, 39.11)","(86.89, 30.41)",48.98,6.95,55.93,3.25,6.950000000000003
1007,2019112402,299,Return,3.52,left,104.47,24.18,"(49.15, 20.04)","(74.28, 18.54)","(63.18, 16.58)","(76.38, 21.87)","(78.19, 14.19)","(54.86, 17.93)","(77.07, 32.73)","(74.86, 12.8)","(73.48, 20.13)","(94.66, 23.31)","(72.16, 19.51)","(73.12, 16.51)","(75.53, 23.56)","(74.58, 15.8)","(79.56, 15.61)","(74.53, 28.11)","(73.09, 30.3)","(76.91, 33.46)","(56.23, 18.69)","(71.7, 30.96)","(75.2, 26.59)","(79.61, 14.0)",50.09,20.52,53.72,21.44,3.6299999999999955
1008,2019112402,1316,Return,3.35,right,7.35,23.66,"(64.25, 26.01)","(28.36, 23.57)","(30.7, 23.25)","(36.74, 28.18)","(24.63, 23.31)","(40.65, 25.55)","(38.06, 22.15)","(25.12, 22.56)","(39.06, 25.68)","(14.58, 21.85)","(28.98, 23.27)","(39.8, 27.48)","(34.82, 35.32)","(29.98, 20.16)","(28.88, 21.99)","(32.53, 13.58)","(41.89, 25.66)","(40.35, 21.52)","(42.63, 23.6)","(36.48, 14.4)","(30.99, 19.34)","(34.88, 37.26)",64.63,26.13,50.98,27.71,13.649999999999999
1009,2019112402,1632,Return,3.61,right,18.27,23.14,"(58.27, 4.99)","(67.46, 3.55)","(37.84, 9.52)","(53.72, 21.05)","(52.75, 7.85)","(36.02, 13.36)","(54.43, 17.04)","(63.25, 21.3)","(65.93, 2.26)","(30.06, 15.51)","(78.4, 7.84)","(59.59, 16.56)","(45.4, 9.19)","(57.14, 13.54)","(63.33, 13.44)","(59.54, 11.72)","(36.36, 13.64)","(52.79, 13.57)","(37.02, 13.17)","(54.77, 9.62)","(51.15, 14.19)","(58.01, 19.7)",78.11,7.97,39.82,4.3,38.29
1010,2019112403,346,Return,4.52,right,10.57,28.79,"(34.08, 20.18)","(16.39, 26.87)","(21.08, 24.74)","(36.76, 28.59)","(36.83, 15.84)","(78.02, 15.42)","(35.39, 19.17)","(68.68, 13.3)","(23.83, 28.77)","(21.85, 29.27)","(68.93, 12.64)","(26.21, 31.0)","(38.15, 34.9)","(16.92, 26.02)","(40.96, 31.48)","(35.57, 34.89)","(40.22, 28.79)","(56.78, 27.91)","(58.24, 29.18)","(25.86, 27.28)","(46.91, 17.25)","(42.79, 32.31)",76.9,15.97,79.77,27.5,-2.8699999999999903
1011,2019112403,926,Return,3.99,right,14.25,24.21,"(32.7, 29.15)","(46.61, 29.09)","(34.22, 35.44)","(26.64, 22.04)","(36.53, 13.75)","(40.26, 18.54)","(57.61, 23.65)","(46.99, 15.86)","(50.92, 24.71)","(49.67, 21.47)","(34.33, 31.58)","(72.42, 16.01)","(56.33, 26.97)","(34.73, 30.47)","(45.73, 17.83)","(56.89, 23.37)","(76.81, 16.6)","(36.92, 35.45)","(70.79, 18.54)","(47.52, 38.66)","(46.9, 37.61)","(38.96, 13.5)",75.86,16.9,70.38,21.25,5.480000000000004
1012,2019112403,1100,Return,4.73,right,8.18,26.94,"(41.94, 13.73)","(48.61, 13.77)","(33.66, 19.74)","(15.83, 23.46)","(47.98, 18.91)","(41.24, 13.8)","(21.16, 32.8)","(48.41, 16.5)","(56.95, 7.39)","(46.75, 10.6)","(41.73, 11.34)","(51.64, 16.4)","(21.04, 31.98)","(55.77, 7.79)","(46.91, 9.93)","(34.83, 18.37)","(60.66, 10.84)","(20.7, 32.57)","(55.58, 8.75)","(40.64, 30.48)","(28.44, 24.63)","(41.73, 8.65)",59.6,10.76,58.43,5.51,1.1700000000000017
1013,2019112403,1750,Return,4.37,left,87.07,29.43,"(61.0, 7.39)","(59.65, 21.6)","(71.92, 30.04)","(50.81, 20.28)","(51.2, 33.25)","(28.34, 7.72)","(50.89, 17.8)","(38.01, 22.15)","(62.32, 23.55)","(52.58, 32.52)","(36.98, 22.17)","(38.61, 6.18)","(62.87, 20.08)","(61.2, 19.3)","(56.33, 18.19)","(38.64, 4.27)","(62.46, 15.82)","(56.2, 21.96)","(35.73, 5.13)","(60.81, 8.52)","(45.52, 22.44)","(37.33, 18.19)",29.26,7.45,36.12,6.77,6.859999999999996
1014,2019112403,2102,Return,3.9,right,20.88,29.1,"(43.45, 20.77)","(34.1, 15.24)","(34.3, 29.46)","(43.04, 16.89)","(47.22, 14.9)","(73.54, 17.62)","(55.35, 18.84)","(69.2, 9.87)","(43.09, 23.78)","(44.63, 15.81)","(69.76, 11.29)","(66.66, 10.53)","(46.57, 25.42)","(59.43, 19.4)","(59.88, 27.3)","(46.89, 28.24)","(63.99, 20.13)","(45.49, 20.33)","(46.64, 27.1)","(48.76, 16.09)","(49.4, 17.07)","(47.23, 27.33)",72.47,17.67,70.46,17.2,2.010000000000005
1015,2019112403,2760,Return,4.76,right,24.14,25.41,"(50.97, 13.71)","(39.78, 22.16)","(38.78, 21.71)","(52.24, 12.79)","(54.94, 19.73)","(78.88, 12.86)","(53.57, 14.37)","(72.75, 7.43)","(56.19, 26.4)","(53.82, 18.32)","(72.08, 7.35)","(72.75, 8.18)","(48.87, 29.33)","(65.71, 21.02)","(68.6, 16.72)","(72.07, 23.34)","(65.48, 21.85)","(57.99, 16.21)","(74.87, 26.7)","(53.99, 16.08)","(53.21, 15.32)","(74.91, 25.98)",78.59,12.92,69.31,3.59,9.280000000000001
1016,2019112404,508,Return,4.76,right,37.59,30.25,"(72.09, 13.28)","(89.95, 31.9)","(89.06, 14.51)","(71.85, 17.82)","(74.93, 33.5)","(89.44, 14.71)","(89.62, 19.3)","(93.14, 15.09)","(72.52, 19.89)","(86.2, 13.56)","(53.86, 21.58)","(70.07, 16.89)","(74.39, 16.76)","(77.52, 27.72)","(74.15, 29.65)","(81.76, 15.62)","(79.97, 27.21)","(72.95, 34.05)","(91.29, 19.98)","(70.06, 13.85)","(85.62, 17.21)","(73.64, 26.63)",92.94,15.66,86.76,17.23,6.179999999999993
1017,2019112404,2458,Return,4.67,right,28.82,26.91,"(69.86, 6.51)","(77.94, 15.7)","(82.4, 7.18)","(59.91, 10.71)","(64.35, 22.16)","(64.63, 19.43)","(73.28, 14.93)","(90.22, 10.28)","(67.28, 13.85)","(81.92, 6.0)","(44.63, 26.53)","(66.02, 13.03)","(61.78, 12.13)","(58.32, 26.36)","(61.5, 23.18)","(82.53, 7.43)","(58.88, 28.27)","(61.78, 21.17)","(80.49, 14.82)","(69.42, 7.46)","(64.99, 20.23)","(59.68, 20.8)",89.32,10.28,89.41,22.16,-0.09000000000000341
1018,2019112405,352,Return,4.75,right,27.45,23.6,"(64.17, 20.19)","(54.13, 25.32)","(72.51, 25.25)","(70.54, 29.84)","(43.17, 25.86)","(50.71, 44.29)","(68.51, 27.9)","(37.08, 18.36)","(71.87, 28.62)","(84.21, 27.66)","(58.01, 23.45)","(59.24, 28.21)","(60.67, 33.46)","(20.35, 26.51)","(50.53, 45.21)","(70.94, 31.64)","(57.7, 27.4)","(76.93, 36.01)","(77.58, 34.65)","(67.84, 37.67)","(28.07, 24.46)","(69.47, 25.17)",84.64,28.32,86.78,16.44,-2.1400000000000006
1019,2019112405,1514,Return,4.76,right,23.41,24.11,"(62.83, 23.78)","(39.1, 19.35)","(78.99, 17.66)","(67.57, 21.57)","(76.67, 14.55)","(70.58, 15.08)","(59.15, 22.11)","(67.96, 11.43)","(74.05, 19.13)","(57.2, 28.47)","(78.04, 14.72)","(69.39, 23.4)","(75.67, 19.14)","(56.46, 8.49)","(70.74, 23.65)","(58.19, 22.65)","(68.52, 13.54)","(68.97, 16.67)","(56.68, 9.61)","(78.39, 17.96)","(35.96, 23.57)","(74.77, 19.99)",78.35,14.6,77.61,14.43,0.7399999999999949
1020,2019112406,2969,Return,4.54,right,18.2,30.41,"(54.95, 39.9)","(46.49, 19.55)","(43.23, 31.62)","(37.19, 25.53)","(37.5, 35.55)","(55.4, 28.3)","(45.69, 37.46)","(48.71, 34.91)","(85.85, 36.57)","(72.29, 47.36)","(29.26, 26.64)","(34.08, 31.31)","(37.54, 29.79)","(37.01, 35.13)","(67.12, 27.64)","(45.19, 39.96)","(47.17, 33.6)","(51.94, 31.08)","(48.76, 28.37)","(54.87, 42.99)","(71.72, 46.5)","(67.17, 26.86)",85.64,36.37,76.49,35.46,9.150000000000006
1021,2019112406,3896,Return,4.69,left,96.68,29.07,"(85.85, 27.57)","(69.45, 37.77)","(79.58, 21.35)","(61.12, 24.43)","(78.96, 17.74)","(67.65, 30.28)","(86.26, 17.77)","(77.99, 16.82)","(41.82, 18.89)","(51.51, 11.41)","(52.72, 27.69)","(82.95, 26.83)","(76.02, 25.93)","(73.01, 21.64)","(51.78, 29.94)","(91.22, 18.6)","(88.02, 23.1)","(75.63, 27.52)","(65.82, 18.51)","(64.41, 14.99)","(50.54, 11.73)","(51.3, 29.97)",42.07,18.74,43.96,16.85,1.8900000000000006
1022,2019112407,1097,Return,4.7,right,13.58,23.81,"(52.49, 26.48)","(49.2, 20.54)","(42.6, 28.1)","(27.04, 22.24)","(78.11, 14.35)","(50.07, 8.06)","(45.71, 8.12)","(50.02, 6.62)","(35.24, 48.56)","(35.81, 41.97)","(65.28, 9.63)","(46.58, 34.34)","(52.04, 12.77)","(61.46, 15.58)","(36.87, 49.63)","(46.09, 6.53)","(35.67, 40.39)","(36.01, 49.5)","(45.27, 32.24)","(66.55, 10.31)","(66.32, 12.43)","(53.54, 26.44)",77.08,14.39,65.33,24.16,11.75
1023,2019112407,2424,Return,4.63,right,43.3,24.63,"(83.8, 38.48)","(76.82, 31.6)","(79.92, 24.86)","(40.73, 29.04)","(108.48, 41.41)","(82.31, 21.65)","(82.21, 9.33)","(73.28, 35.26)","(90.17, 43.47)","(64.25, 38.51)","(89.4, 42.34)","(87.18, 25.27)","(73.52, 32.56)","(82.29, 8.54)","(91.24, 46.06)","(95.95, 47.11)","(64.8, 35.02)","(89.38, 43.09)","(74.65, 39.61)","(84.5, 43.26)","(89.13, 39.73)","(74.13, 43.36)",108.22,41.76,107.66,35.63,0.5600000000000023
1024,2019112407,2827,Return,4.25,right,8.94,23.78,"(74.53, 16.57)","(45.96, 25.94)","(39.8, 30.72)","(24.15, 23.03)","(44.55, 15.83)","(47.37, 8.48)","(40.57, 13.72)","(53.05, 20.01)","(52.72, 4.94)","(31.32, 39.4)","(55.99, 3.66)","(52.23, 13.62)","(53.64, 20.33)","(41.98, 12.39)","(46.22, 23.28)","(43.2, 21.15)","(30.77, 35.08)","(56.24, 2.42)","(35.87, 38.29)","(30.72, 29.67)","(28.63, 29.28)","(36.15, 39.82)",74.21,16.28,60.51,29.08,13.699999999999996
1025,2019112407,3441,Return,4.65,right,28.54,23.96,"(59.59, 18.68)","(60.97, 20.23)","(66.18, 22.22)","(74.57, 9.03)","(37.56, 17.47)","(65.73, 23.53)","(63.34, 7.51)","(60.47, 26.29)","(60.26, 27.89)","(59.98, 30.98)","(62.06, 34.14)","(70.77, 22.58)","(64.87, 13.44)","(82.13, 4.77)","(63.26, 20.15)","(53.68, 33.46)","(85.4, 6.14)","(87.72, 6.94)","(56.57, 10.5)","(48.19, 31.49)","(69.0, 13.86)","(69.94, 16.41)",87.15,7.35,88.93,8.34,-1.7800000000000011
1026,2019112407,3570,Return,4.28,left,104.45,25.77,"(47.66, 12.14)","(74.95, 24.31)","(66.41, 11.62)","(95.5, 16.8)","(74.76, 32.67)","(75.13, 31.59)","(81.22, 36.66)","(65.11, 17.91)","(63.76, 22.45)","(74.39, 12.22)","(75.65, 43.86)","(60.59, 20.12)","(64.75, 19.52)","(81.89, 36.16)","(75.7, 44.62)","(65.86, 15.5)","(74.6, 17.42)","(76.28, 44.26)","(68.36, 14.68)","(65.86, 8.9)","(66.34, 22.52)","(68.65, 12.78)",48.29,12.44,51.35,29.52,3.0600000000000023
1027,2019112407,3683,Return,2.96,right,29.35,29.61,"(48.42, 33.24)","(46.05, 17.63)","(55.34, 24.44)","(67.64, 12.21)","(37.63, 25.52)","(56.5, 27.45)","(51.77, 18.31)","(48.57, 35.06)","(53.68, 30.52)","(50.15, 29.25)","(45.54, 43.02)","(62.46, 31.63)","(53.5, 22.91)","(65.2, 15.17)","(48.19, 27.66)","(44.85, 41.73)","(64.62, 12.94)","(77.07, 19.34)","(39.84, 22.34)","(36.47, 30.74)","(63.34, 31.71)","(61.04, 33.4)",75.97,19.41,76.89,39.91,-0.9200000000000017
1028,2019112408,587,Return,4.83,right,9.36,29.93,"(50.69, 33.26)","(44.33, 25.61)","(52.11, 37.26)","(40.73, 24.26)","(44.46, 46.77)","(74.15, 31.22)","(48.69, 31.18)","(51.61, 36.61)","(42.79, 25.72)","(69.09, 45.69)","(47.13, 34.52)","(44.9, 45.75)","(29.0, 26.09)","(31.8, 21.44)","(36.41, 27.36)","(38.44, 35.0)","(67.31, 44.63)","(52.43, 23.2)","(66.0, 29.0)","(41.76, 35.32)","(52.59, 20.78)","(44.99, 32.93)",74.7,31.4,72.29,42.39,2.4099999999999966
1029,2019112408,1024,Return,4.77,left,86.47,23.35,"(62.72, 23.05)","(41.14, 4.92)","(40.0, 12.89)","(46.91, 11.52)","(50.28, 7.81)","(63.53, 18.27)","(52.44, 15.11)","(17.79, 12.63)","(45.57, 17.93)","(60.54, 17.47)","(66.19, 18.33)","(34.78, 16.72)","(67.03, 21.94)","(64.02, 20.85)","(46.52, 22.95)","(41.85, 15.77)","(40.48, 3.86)","(80.07, 15.74)","(35.54, 17.14)","(48.83, 8.55)","(40.82, 24.64)","(70.06, 21.27)",18.02,12.43,36.63,2.05,18.610000000000003
1030,2019112408,1586,Return,4.5,right,31.21,22.36,"(64.6, 29.36)","(40.26, 13.94)","(83.38, 10.81)","(64.29, 13.99)","(88.16, 8.14)","(71.26, 15.33)","(64.02, 12.97)","(65.76, 24.65)","(82.21, 8.29)","(66.89, 25.4)","(67.43, 3.77)","(67.45, 8.57)","(75.71, 13.0)","(79.26, 14.22)","(65.85, 22.24)","(87.01, 7.37)","(53.53, 13.22)","(66.26, 30.8)","(86.98, 4.66)","(69.24, 3.18)","(77.44, 6.12)","(69.14, 19.98)",87.7,8.48,90.75,12.67,-3.049999999999997
1031,2019112408,3869,Return,4.35,right,18.19,28.56,"(70.97, 10.72)","(25.9, 18.5)","(76.72, 7.96)","(55.48, 17.95)","(42.0, 26.51)","(51.26, 19.15)","(48.88, 24.48)","(63.06, 13.85)","(67.85, 31.87)","(47.25, 10.24)","(39.2, 40.36)","(48.19, 23.36)","(53.98, 28.63)","(51.78, 12.66)","(75.27, 7.31)","(75.74, 6.91)","(73.69, 8.11)","(65.0, 21.9)","(67.16, 19.42)","(55.57, 23.32)","(45.73, 26.76)","(41.26, 23.28)",76.46,8.16,81.12,37.75,-4.660000000000011
1032,2019112410,938,Return,4.88,left,101.14,23.32,"(64.09, 24.66)","(92.48, 20.34)","(68.36, 28.49)","(96.65, 30.01)","(73.81, 25.07)","(93.55, 24.71)","(80.53, 12.28)","(88.0, 16.67)","(80.29, 15.01)","(89.62, 14.66)","(48.27, 10.32)","(82.05, 23.37)","(64.07, 13.76)","(86.0, 31.67)","(89.35, 25.61)","(51.65, 37.55)","(75.85, 21.51)","(46.45, 13.52)","(55.26, 31.35)","(48.95, 10.85)","(67.79, 10.38)","(69.61, 27.0)",46.29,13.12,45.88,12.37,-0.4099999999999966
1033,2019112410,1395,Return,4.78,left,106.49,30.04,"(63.25, 29.27)","(64.81, 35.45)","(86.76, 18.28)","(72.61, 33.72)","(73.06, 31.97)","(80.39, 47.87)","(77.04, 13.04)","(61.63, 40.91)","(67.42, 29.97)","(53.63, 48.56)","(66.62, 33.22)","(65.71, 38.07)","(46.18, 43.29)","(68.11, 31.12)","(67.85, 30.76)","(75.78, 13.43)","(54.82, 47.44)","(65.58, 44.36)","(55.34, 49.11)","(95.06, 34.9)","(74.53, 18.72)","(73.33, 19.71)",46.95,42.68,43.99,37.92,-2.960000000000001
1034,2019112410,1604,Return,3.95,right,34.13,29.17,"(62.33, 21.5)","(57.68, 37.01)","(58.43, 21.52)","(58.7, 37.8)","(56.73, 34.63)","(63.57, 35.8)","(56.58, 28.4)","(62.97, 22.65)","(65.02, 45.83)","(84.61, 20.74)","(79.35, 46.46)","(80.66, 51.92)","(65.09, 37.83)","(58.8, 25.93)","(42.35, 32.11)","(82.58, 41.89)","(60.31, 32.21)","(74.45, 47.42)","(82.23, 19.5)","(65.09, 44.69)","(61.87, 36.37)","(57.53, 22.26)",82.75,41.58,78.39,38.33,4.359999999999999
1035,2019112410,2418,Return,3.44,left,108.62,23.44,"(64.9, 31.87)","(57.71, 31.91)","(76.44, 28.55)","(64.0, 29.21)","(70.59, 33.18)","(74.13, 39.4)","(69.42, 14.8)","(53.68, 34.24)","(54.94, 31.75)","(50.81, 32.42)","(63.14, 36.65)","(57.14, 35.88)","(47.59, 32.87)","(49.32, 34.17)","(63.16, 31.2)","(66.42, 16.85)","(67.77, 49.23)","(56.69, 40.11)","(66.07, 49.65)","(95.73, 31.44)","(65.4, 29.48)","(62.35, 25.92)",47.44,32.31,46.08,29.04,-1.3599999999999994
1036,2019112411,135,Return,3.7,right,39.85,29.97,"(68.59, 38.91)","(73.74, 36.67)","(64.47, 48.56)","(65.09, 43.66)","(63.38, 43.96)","(68.03, 39.62)","(92.04, 48.44)","(66.79, 33.65)","(65.22, 48.74)","(67.27, 26.02)","(67.0, 34.74)","(64.64, 49.39)","(72.78, 37.44)","(69.72, 32.77)","(72.35, 29.12)","(55.29, 31.46)","(83.67, 32.28)","(72.6, 28.27)","(52.95, 37.01)","(84.67, 32.45)","(50.77, 42.67)","(71.19, 42.06)",92.55,48.68,86.83,50.44,5.719999999999999
1037,2019112411,2270,Return,3.97,right,39.68,29.68,"(71.18, 18.74)","(59.99, 20.33)","(72.78, 23.04)","(86.87, 24.84)","(62.36, 29.46)","(72.84, 19.25)","(72.91, 13.28)","(60.88, 28.44)","(66.07, 15.7)","(78.35, 27.43)","(46.45, 25.82)","(92.4, 23.13)","(71.99, 3.86)","(73.86, 7.87)","(79.46, 25.78)","(45.07, 37.58)","(85.85, 24.97)","(73.08, 1.6)","(59.39, 19.24)","(79.4, 30.67)","(81.96, 30.99)","(69.08, 18.58)",92.23,23.41,94.74,23.41,-2.509999999999991
1038,2019112411,2906,Return,4.24,left,77.21,30.32,"(36.68, 6.4)","(33.81, 15.07)","(49.76, 11.59)","(48.5, 11.81)","(19.52, 10.72)","(38.5, 17.87)","(38.49, 23.18)","(37.84, 11.4)","(35.81, 6.63)","(42.4, 27.25)","(41.59, 12.51)","(36.08, 6.17)","(35.89, 13.62)","(50.77, 23.11)","(43.02, 9.5)","(64.67, 20.9)","(25.56, 22.5)","(37.72, 24.19)","(61.53, 12.68)","(24.35, 22.5)","(58.42, 8.67)","(42.98, 8.17)",19.84,10.72,29.66,2.53,9.82
1039,2019112500,3832,Return,4.41,left,77.79,26.94,"(76.44, 31.67)","(38.58, 22.15)","(45.11, 13.94)","(35.81, 16.75)","(77.06, 27.79)","(67.02, 27.53)","(45.17, 23.88)","(42.11, 14.98)","(56.16, 28.68)","(20.6, 8.97)","(45.09, 19.92)","(77.0, 26.95)","(34.09, 17.85)","(68.86, 21.63)","(58.89, 13.91)","(61.49, 16.36)","(54.94, 14.73)","(28.48, 9.87)","(51.24, 14.07)","(52.84, 18.11)","(27.51, 8.9)","(75.19, 29.05)",21.3,8.87,23.95,18.14,2.6499999999999986
1040,2019112800,481,Return,4.61,right,30.69,23.12,"(66.26, 20.82)","(89.76, 14.35)","(80.54, 35.28)","(79.87, 6.55)","(79.44, 16.39)","(53.73, 32.37)","(44.12, 17.49)","(66.43, 25.56)","(70.75, 23.05)","(67.78, 17.18)","(81.29, 6.7)","(64.53, 13.42)","(66.86, 13.66)","(79.94, 34.88)","(52.25, 34.69)","(65.71, 11.7)","(64.01, 12.57)","(77.41, 35.9)","(66.38, 9.03)","(69.43, 22.32)","(66.73, 24.2)","(78.18, 4.92)",88.84,14.22,88.35,22.9,0.4900000000000091
1041,2019112800,869,Return,3.42,left,68.34,30.16,"(27.31, 52.13)","(55.15, 29.93)","(65.28, 24.98)","(66.63, 25.85)","(53.24, 29.65)","(59.11, 37.51)","(59.83, 33.16)","(65.63, 26.2)","(64.14, 14.52)","(54.49, 19.15)","(65.57, 26.82)","(63.74, 16.0)","(25.7, 41.78)","(43.84, 39.22)","(48.78, 21.15)","(50.0, 20.73)","(54.88, 20.47)","(26.27, 43.26)","(31.7, 34.8)","(64.51, 25.8)","(66.75, 26.69)","(31.98, 36.73)",26.03,42.25,26.45,41.87,0.41999999999999815
1042,2019112800,973,Return,4.19,right,16.31,23.25,"(54.26, 25.24)","(69.98, 23.17)","(55.08, 45.14)","(43.45, 31.72)","(54.56, 17.79)","(41.58, 31.55)","(27.81, 20.63)","(58.98, 20.21)","(54.37, 23.66)","(53.05, 18.69)","(47.53, -4.33)","(44.26, 0.77)","(57.95, 19.81)","(46.6, 14.22)","(43.04, 33.34)","(49.51, 1.62)","(58.02, 16.73)","(55.92, 45.8)","(47.37, 12.83)","(51.3, 22.12)","(41.53, 32.71)","(57.68, 46.65)",69.67,23.64,65.46,23.96,4.210000000000008
1043,2019112800,2448,Return,4.75,right,30.17,29.2,"(74.26, 9.94)","(63.12, 25.82)","(34.86, 13.56)","(73.04, 21.07)","(40.56, 23.19)","(39.21, 23.76)","(77.49, 10.59)","(75.04, 24.13)","(77.33, 23.28)","(69.66, 31.28)","(83.65, 28.36)","(49.96, 31.25)","(69.89, 37.24)","(64.64, 21.6)","(61.68, 19.27)","(69.04, 36.23)","(52.33, 38.77)","(78.45, 11.41)","(73.95, 26.17)","(42.76, 23.6)","(53.0, 39.06)","(52.42, 38.74)",83.01,28.06,89.61,51.43,-6.599999999999994
1044,2019112800,3528,Return,4.48,right,21.29,28.56,"(51.4, 32.56)","(82.15, 42.61)","(75.06, 44.47)","(31.65, 18.34)","(67.42, 35.01)","(61.72, 37.82)","(34.35, 32.73)","(64.69, 40.74)","(61.77, 36.59)","(41.06, 26.93)","(56.91, 38.92)","(56.82, 37.71)","(63.91, 40.8)","(48.99, 34.2)","(44.59, 42.77)","(56.87, 38.61)","(55.47, 26.91)","(65.62, 44.0)","(49.2, 23.98)","(51.37, 29.47)","(62.03, 40.8)","(73.84, 43.94)",82.14,42.59,76.64,23.93,5.5
1045,2019112802,2305,Return,4.49,left,94.29,22.71,"(83.92, 18.49)","(41.08, 10.11)","(58.1, 10.33)","(42.29, 5.25)","(58.89, 17.66)","(56.01, 22.26)","(58.22, 27.23)","(53.51, 15.48)","(56.03, 14.92)","(64.78, 22.48)","(49.56, 6.86)","(58.84, 25.77)","(63.89, 19.06)","(48.95, 13.11)","(54.15, 20.27)","(58.15, 12.94)","(51.74, 6.89)","(45.12, 8.74)","(42.21, 4.75)","(53.49, 11.94)","(45.68, 9.37)","(45.26, 10.02)",42.45,5.71,44.2,4.19,1.75
1046,2019112802,2394,Return,3.07,right,28.59,26.88,"(62.82, 13.24)","(74.56, 20.44)","(50.79, 38.6)","(71.1, 26.5)","(65.55, 31.22)","(57.3, 23.97)","(64.26, 16.28)","(61.12, 17.07)","(68.76, 23.32)","(63.79, 15.59)","(71.27, 16.87)","(67.03, 16.84)","(46.3, 21.5)","(71.82, 24.5)","(66.47, 32.6)","(47.75, 36.12)","(68.77, 38.04)","(72.29, 16.18)","(70.12, 40.63)","(64.55, 31.51)","(79.71, 20.94)","(67.91, 35.06)",79.72,21.17,81.64,29.34,-1.9200000000000017
1047,2019112802,2974,Return,3.91,left,80.78,30.26,"(64.57, 41.45)","(45.2, 37.06)","(35.55, 40.58)","(24.65, 39.86)","(42.47, 47.47)","(16.76, 46.88)","(49.23, 34.48)","(47.23, 44.12)","(41.82, 35.28)","(48.84, 31.01)","(44.47, 40.44)","(53.33, 38.79)","(34.65, 44.32)","(50.28, 34.74)","(42.61, 41.56)","(15.8, 56.18)","(51.46, 36.02)","(61.74, 20.37)","(19.1, 44.6)","(62.94, 23.82)","(16.35, 46.69)","(63.47, 19.18)",16.38,46.6,12.71,45.37,-3.669999999999998
1048,2019120100,2926,Return,4.27,right,29.15,29.69,"(47.0, 30.04)","(77.37, 32.35)","(53.68, 31.43)","(51.3, 37.87)","(71.42, 22.33)","(50.91, 33.39)","(69.4, 33.71)","(86.93, 34.89)","(45.63, 29.12)","(81.78, 42.11)","(84.06, 40.52)","(75.23, 34.17)","(53.41, 40.3)","(80.96, 40.36)","(60.04, 21.49)","(41.09, 31.95)","(76.46, 28.75)","(52.66, 41.38)","(39.55, 26.66)","(59.21, 26.5)","(54.98, 36.2)","(46.92, 28.5)",87.1,34.59,69.51,36.42,17.58999999999999
1049,2019120101,340,Return,4.36,left,106.16,29.43,"(78.46, 33.46)","(71.05, 25.98)","(93.57, 28.7)","(57.88, 31.33)","(67.25, 38.98)","(63.12, 25.74)","(75.42, 28.62)","(67.14, 34.75)","(79.97, 37.87)","(82.3, 29.63)","(77.19, 16.17)","(57.29, 15.44)","(58.31, 15.59)","(46.83, 30.66)","(58.07, 30.54)","(84.82, 17.19)","(67.13, 33.35)","(91.86, 35.42)","(69.94, 23.02)","(70.07, 37.84)","(80.57, 21.04)","(88.37, 22.39)",47.28,30.6,55.65,15.91,8.369999999999997
1050,2019120101,905,Return,4.75,left,93.81,27.12,"(68.35, 27.07)","(59.23, 32.81)","(68.6, 29.97)","(51.58, 24.16)","(41.96, 36.17)","(81.6, 31.63)","(69.98, 9.67)","(62.33, 27.95)","(62.61, 24.37)","(49.81, 39.3)","(62.99, 18.77)","(41.58, 38.98)","(64.23, 17.05)","(69.65, 36.35)","(41.15, 41.24)","(69.19, 20.22)","(68.91, 17.61)","(65.94, 13.18)","(52.45, 24.07)","(48.86, 35.51)","(43.57, 35.14)","(61.17, 18.08)",42.31,41.66,44.48,45.09,2.1699999999999946
1051,2019120101,1292,Return,3.37,left,84.27,26.99,"(69.43, 31.61)","(65.21, 24.58)","(66.01, 33.41)","(50.87, 28.82)","(58.49, 32.58)","(76.1, 23.93)","(66.21, 19.72)","(60.75, 26.82)","(61.57, 25.8)","(48.06, 27.66)","(46.05, 6.24)","(49.57, 22.28)","(48.74, 7.45)","(69.17, 32.36)","(38.24, 21.96)","(57.33, 8.99)","(56.75, 9.99)","(50.17, 18.98)","(52.44, 27.31)","(66.17, 34.35)","(48.73, 20.68)","(47.38, 8.37)",38.77,21.61,40.13,20.53,1.3599999999999994
